admission_date,temperature_2m_mean_C,temperature_2m_max_C,temperature_2m_min_C,apparent_temperature_mean_C,apparent_temperature_max_C,apparent_temperature_min_C,precipitation_sum_mm,wind_speed_10m_max_km_h,wind_gusts_10m_max_km_h,wind_direction_10m_dominant_degree,shortwave_radiation_sum_MJ_m_square,precipitation_hours_h,rain_sum_mm,snowfall_sum_cm
2022-06-23,35.9,42.7,29.6,32.1,40.3,25.5,0.00,21.9,32.4,81,26.54,0.0,0.00,0.00
2022-06-24,35.9,43.1,27.8,32.0,39.9,24.1,0.00,21.8,37.8,129,26.58,0.0,0.00,0.00
2022-06-25,37.5,43.5,30.5,33.7,41.0,26.2,0.00,22.2,33.8,220,25.45,0.0,0.00,0.00
2022-06-26,36.3,42.2,31.1,32.1,39.5,26.2,0.00,21.7,51.1,347,27.11,0.0,0.00,0.00
2022-06-27,34.1,39.9,27.6,30.6,38.0,24.3,0.00,19.7,33.1,19,27.07,0.0,0.00,0.00
2022-06-28,33.5,40.1,26.0,30.2,38.4,22.7,0.00,21.0,34.9,31,27.40,0.0,0.00,0.00
2022-06-29,33.3,40.1,26.0,29.7,37.3,22.7,0.00,23.4,39.2,24,27.33,0.0,0.00,0.00
2022-06-30,34.7,41.3,27.4,31.6,39.4,24.4,0.00,18.5,32.0,12,27.04,0.0,0.00,0.00
2022-07-01,35.0,41.8,26.8,31.1,39.8,22.5,0.00,19.9,33.1,335,26.96,0.0,0.00,0.00
2022-07-02,34.7,41.1,28.0,30.8,38.3,23.6,0.00,21.2,35.3,338,27.08,0.0,0.00,0.00
2022-07-03,33.5,39.0,26.5,29.6,36.5,22.7,0.00,22.6,37.1,336,27.09,0.0,0.00,0.00
2022-07-04,33.4,39.3,26.7,29.1,35.4,22.8,0.00,29.0,45.4,329,27.11,0.0,0.00,0.00
2022-07-05,34.0,39.5,28.1,29.7,36.1,23.8,0.00,26.5,42.8,337,26.95,0.0,0.00,0.00
2022-07-06,33.2,38.8,26.7,29.0,35.7,22.2,0.00,24.8,38.5,350,26.87,0.0,0.00,0.00
2022-07-07,33.9,39.8,26.7,30.0,36.4,23.1,0.00,23.2,38.5,10,26.09,0.0,0.00,0.00
2022-07-08,34.8,40.5,29.8,31.3,37.1,26.7,0.00,21.3,34.9,17,23.22,0.0,0.00,0.00
2022-07-09,34.5,41.1,27.8,30.7,37.9,23.8,0.00,23.5,37.8,7,26.67,0.0,0.00,0.00
2022-07-10,34.2,40.7,27.2,29.8,36.7,23.4,0.00,27.6,43.6,354,26.93,0.0,0.00,0.00
2022-07-11,34.7,40.8,28.4,29.5,36.2,22.5,0.00,29.1,45.4,14,26.72,0.0,0.00,0.00
2022-07-12,33.6,38.0,28.2,28.5,31.8,23.9,0.00,31.2,49.7,22,18.15,0.0,0.00,0.00
2022-07-13,34.0,39.0,28.5,29.4,34.5,24.4,0.00,28.3,44.6,4,18.70,0.0,0.00,0.00
2022-07-14,35.1,41.2,28.6,30.8,36.6,24.7,0.00,30.9,48.2,359,26.30,0.0,0.00,0.00
2022-07-15,34.9,41.2,28.3,30.8,37.3,24.6,0.00,29.5,46.8,11,26.39,0.0,0.00,0.00
2022-07-16,35.2,41.3,29.1,30.2,37.4,24.1,0.00,29.3,45.4,8,27.06,0.0,0.00,0.00
2022-07-17,35.1,41.5,28.5,30.7,39.4,23.3,0.00,32.6,51.8,26,23.93,0.0,0.00,0.00
2022-07-18,35.7,43.0,28.0,31.8,40.5,24.0,0.00,37.2,55.4,40,26.53,0.0,0.00,0.00
2022-07-19,36.4,42.8,29.4,31.9,39.1,25.3,0.00,26.9,45.0,32,23.72,0.0,0.00,0.00
2022-07-20,37.2,43.5,31.1,32.4,39.5,27.0,0.00,30.3,47.5,31,25.88,0.0,0.00,0.00
2022-07-21,37.0,43.2,29.1,32.2,38.9,25.3,0.00,30.6,47.2,32,26.62,0.0,0.00,0.00
2022-07-22,37.8,43.8,31.8,32.7,38.3,26.6,0.00,32.8,51.8,44,25.64,0.0,0.00,0.00
2022-07-23,36.8,44.4,28.2,34.0,41.9,25.2,0.00,28.5,45.0,66,25.71,0.0,0.00,0.00
2022-07-24,37.1,44.2,30.6,33.8,41.7,26.6,0.00,18.7,33.5,175,24.88,0.0,0.00,0.00
2022-07-25,37.0,43.3,29.6,35.0,43.3,26.3,0.00,20.2,37.4,200,25.70,0.0,0.00,0.00
2022-07-26,36.1,41.8,30.2,32.2,39.4,25.4,0.00,29.6,46.8,101,26.29,0.0,0.00,0.00
2022-07-27,36.1,41.6,29.1,32.7,40.3,25.4,0.00,22.7,37.4,144,26.31,0.0,0.00,0.00
2022-07-28,35.5,40.8,30.8,31.3,37.0,26.6,0.00,30.0,45.0,106,17.11,0.0,0.00,0.00
2022-07-29,34.9,40.8,30.4,32.2,38.4,28.3,0.10,27.9,45.7,47,14.98,1.0,0.10,0.00
2022-07-30,34.7,40.2,27.2,32.0,38.2,24.1,0.00,35.1,54.4,349,25.30,0.0,0.00,0.00
2022-07-31,34.3,38.8,30.5,35.2,41.6,31.1,0.00,25.2,45.0,67,21.69,0.0,0.00,0.00
2022-08-01,34.1,39.2,27.9,35.1,40.9,29.2,0.00,16.3,24.8,202,22.30,0.0,0.00,0.00
2022-08-02,35.2,40.1,30.9,35.8,41.6,31.8,0.40,17.1,27.4,152,22.42,3.0,0.40,0.00
2022-08-03,35.9,41.3,30.0,35.8,42.1,30.5,0.00,22.9,33.5,136,24.07,0.0,0.00,0.00
2022-08-04,36.8,42.0,30.5,36.0,42.8,30.6,0.00,21.3,33.8,122,23.98,0.0,0.00,0.00
2022-08-05,37.1,43.2,30.1,35.3,41.0,28.2,0.00,22.6,37.8,91,20.71,0.0,0.00,0.00
2022-08-06,37.7,44.5,29.4,34.6,41.1,26.1,0.00,23.9,40.0,13,24.07,0.0,0.00,0.00
2022-08-07,38.3,44.5,32.2,35.3,40.5,30.2,0.00,27.1,46.4,35,24.86,0.0,0.00,0.00
2022-08-08,38.0,44.2,30.1,35.1,41.1,28.4,0.00,26.3,42.5,38,24.42,0.0,0.00,0.00
2022-08-09,38.4,43.7,32.6,34.3,39.3,29.3,0.00,33.5,51.5,36,24.74,0.0,0.00,0.00
2022-08-10,37.6,43.5,31.8,33.3,38.9,27.8,0.00,33.2,52.9,20,25.37,0.0,0.00,0.00
2022-08-11,37.4,43.1,31.4,33.9,39.9,28.3,0.00,27.3,43.9,21,25.07,0.0,0.00,0.00
2022-08-12,36.7,42.4,30.2,32.4,37.2,27.8,0.00,36.7,57.2,11,25.62,0.0,0.00,0.00
2022-08-13,36.6,42.7,30.7,32.5,38.2,27.5,0.00,31.7,50.0,9,25.12,0.0,0.00,0.00
2022-08-14,35.5,41.5,29.1,31.3,37.6,25.6,0.00,28.7,45.7,16,25.92,0.0,0.00,0.00
2022-08-15,34.7,41.0,27.9,30.9,37.9,23.9,0.00,25.6,43.2,11,24.93,0.0,0.00,0.00
2022-08-16,35.3,42.0,29.0,31.3,39.2,25.3,0.00,25.7,40.7,7,24.91,0.0,0.00,0.00
2022-08-17,34.8,41.2,28.5,30.6,38.2,24.7,0.00,23.0,39.2,358,25.58,0.0,0.00,0.00
2022-08-18,35.1,42.2,27.6,31.0,39.3,22.9,0.00,20.0,34.9,1,25.71,0.0,0.00,0.00
2022-08-19,36.6,43.3,30.5,32.3,38.9,26.0,0.00,21.1,36.4,19,25.34,0.0,0.00,0.00
2022-08-20,36.5,43.2,28.0,32.8,40.7,24.4,0.00,21.3,32.8,34,23.61,0.0,0.00,0.00
2022-08-21,36.5,42.2,29.9,33.6,41.0,27.2,0.00,19.6,37.4,356,22.31,0.0,0.00,0.00
2022-08-22,36.1,42.2,28.3,33.3,41.5,25.3,0.00,16.0,27.0,9,22.28,0.0,0.00,0.00
2022-08-23,36.1,41.8,30.7,33.3,41.2,26.2,0.00,22.5,34.6,53,24.50,0.0,0.00,0.00
2022-08-24,34.8,40.1,28.3,32.4,39.2,24.9,0.00,17.7,28.4,98,24.65,0.0,0.00,0.00
2022-08-25,34.2,39.7,28.2,31.5,39.2,25.1,0.00,19.1,29.2,72,23.33,0.0,0.00,0.00
2022-08-26,33.7,39.0,27.8,30.5,36.9,24.1,0.00,27.0,40.7,77,20.33,0.0,0.00,0.00
2022-08-27,33.6,39.0,27.5,30.4,37.3,24.2,0.00,19.2,31.0,79,20.45,0.0,0.00,0.00
2022-08-28,33.3,39.2,26.8,29.7,36.7,23.6,0.00,28.4,45.7,12,23.95,0.0,0.00,0.00
2022-08-29,33.0,40.4,24.8,29.3,37.9,21.0,0.00,21.2,41.8,82,24.36,0.0,0.00,0.00
2022-08-30,33.2,40.2,24.8,29.5,38.8,20.6,0.00,28.3,40.3,80,25.19,0.0,0.00,0.00
2022-08-31,32.6,39.0,25.4,29.0,37.0,21.6,0.00,21.8,40.0,119,25.00,0.0,0.00,0.00
2022-09-01,32.7,38.7,26.1,29.1,36.7,22.7,0.00,19.6,34.6,141,24.35,0.0,0.00,0.00
2022-09-02,33.1,39.8,25.1,29.6,37.4,21.1,0.00,20.2,34.9,148,25.04,0.0,0.00,0.00
2022-09-03,33.7,40.3,27.0,30.6,38.4,24.1,0.00,19.8,33.1,52,24.92,0.0,0.00,0.00
2022-09-04,33.3,41.0,24.2,30.0,39.2,20.4,0.00,20.7,33.1,67,24.85,0.0,0.00,0.00
2022-09-05,33.8,40.8,26.2,30.3,39.8,22.6,0.00,21.8,32.4,349,24.83,0.0,0.00,0.00
2022-09-06,34.1,41.4,26.4,30.2,39.3,22.5,0.00,24.0,36.4,20,24.89,0.0,0.00,0.00
2022-09-07,34.0,40.8,26.0,30.8,39.3,22.6,0.00,16.1,28.4,91,24.72,0.0,0.00,0.00
2022-09-08,33.4,40.5,25.5,29.9,38.1,22.3,0.00,23.6,40.3,157,24.44,0.0,0.00,0.00
2022-09-09,33.7,40.5,25.1,30.2,39.6,21.5,0.00,24.6,38.9,138,24.45,0.0,0.00,0.00
2022-09-10,33.7,40.3,25.2,30.5,38.7,21.6,0.00,16.0,28.1,17,24.30,0.0,0.00,0.00
2022-09-11,33.9,40.2,27.2,30.2,38.2,23.5,0.00,23.0,33.5,92,24.17,0.0,0.00,0.00
2022-09-12,32.9,40.3,24.5,29.7,39.4,20.8,0.00,13.7,26.3,312,24.22,0.0,0.00,0.00
2022-09-13,33.6,41.0,25.2,29.8,39.4,21.2,0.00,21.9,38.2,161,24.27,0.0,0.00,0.00
2022-09-14,33.9,41.0,25.5,30.2,39.2,21.7,0.00,20.5,28.8,307,24.13,0.0,0.00,0.00
2022-09-15,33.8,40.7,26.4,30.1,38.7,22.7,0.00,25.8,37.4,45,23.98,0.0,0.00,0.00
2022-09-16,32.3,38.7,24.7,29.5,38.3,22.6,0.00,17.4,31.3,101,23.78,0.0,0.00,0.00
2022-09-17,32.2,39.4,24.0,29.1,38.0,21.1,0.00,19.1,32.8,104,23.51,0.0,0.00,0.00
2022-09-18,32.6,39.6,25.0,29.3,38.4,21.4,0.00,17.9,31.3,108,23.63,0.0,0.00,0.00
2022-09-19,32.4,39.2,23.2,29.4,37.8,20.1,0.00,17.3,27.7,123,23.28,0.0,0.00,0.00
2022-09-20,32.5,38.9,25.6,28.3,36.7,21.2,0.00,19.8,34.6,123,23.47,0.0,0.00,0.00
2022-09-21,32.2,38.8,25.4,29.3,37.2,22.7,0.00,20.2,32.8,153,23.05,0.0,0.00,0.00
2022-09-22,32.4,38.4,25.8,29.7,36.7,23.2,0.00,23.1,38.5,189,22.94,0.0,0.00,0.00
2022-09-23,32.1,38.2,24.1,29.0,36.2,20.3,0.00,17.1,28.8,54,22.90,0.0,0.00,0.00
2022-09-24,31.1,37.1,25.2,27.4,35.5,21.8,0.00,19.7,33.8,33,22.71,0.0,0.00,0.00
2022-09-25,29.1,34.8,22.9,24.4,28.9,19.6,0.00,37.8,58.7,14,23.07,0.0,0.00,0.00
2022-09-26,28.6,34.7,22.6,25.1,31.2,19.6,0.00,23.0,39.2,17,22.80,0.0,0.00,0.00
2022-09-27,28.3,35.5,21.5,24.9,31.8,18.5,0.00,18.2,32.8,17,22.99,0.0,0.00,0.00
2022-09-28,28.4,35.8,20.9,24.8,34.1,16.9,0.00,18.1,32.8,318,22.84,0.0,0.00,0.00
2022-09-29,29.5,35.8,20.8,26.0,33.8,17.3,0.00,19.3,32.8,8,22.73,0.0,0.00,0.00
2022-09-30,28.0,34.7,21.2,24.1,32.2,16.6,0.00,17.7,29.2,107,22.90,0.0,0.00,0.00
2022-10-01,27.8,34.7,20.0,23.5,31.7,15.8,0.00,19.6,28.1,98,22.82,0.0,0.00,0.00
2022-10-02,27.7,34.7,20.2,23.8,32.1,16.7,0.00,17.7,28.4,90,22.67,0.0,0.00,0.00
2022-10-03,28.5,35.5,20.6,24.1,32.3,16.2,0.00,21.3,36.4,125,22.40,0.0,0.00,0.00
2022-10-04,28.9,35.5,22.0,24.7,32.7,18.2,0.00,20.9,35.6,106,22.30,0.0,0.00,0.00
2022-10-05,28.1,35.0,20.8,24.7,33.2,17.1,0.00,18.2,29.9,86,21.97,0.0,0.00,0.00
2022-10-06,28.2,34.9,20.6,25.0,32.9,17.4,0.00,14.4,28.8,147,22.13,0.0,0.00,0.00
2022-10-07,28.3,35.0,22.0,25.3,33.8,18.7,0.00,13.1,18.0,53,22.11,0.0,0.00,0.00
2022-10-08,28.1,35.5,19.9,24.1,33.1,15.9,0.00,16.4,26.6,78,22.14,0.0,0.00,0.00
2022-10-09,27.9,35.0,20.1,23.9,32.0,15.6,0.00,20.0,34.2,152,21.86,0.0,0.00,0.00
2022-10-10,27.9,34.5,20.0,24.1,32.1,15.6,0.00,21.6,36.4,160,21.78,0.0,0.00,0.00
2022-10-11,27.2,34.6,18.6,23.2,32.5,14.2,0.00,14.8,25.6,140,21.84,0.0,0.00,0.00
2022-10-12,27.7,34.2,19.6,23.3,30.9,15.4,0.00,21.5,32.8,74,21.60,0.0,0.00,0.00
2022-10-13,26.5,33.5,18.4,22.7,30.0,14.9,0.00,17.8,29.5,117,21.45,0.0,0.00,0.00
2022-10-14,26.1,32.8,18.0,22.1,29.1,14.6,0.00,20.5,33.8,117,21.24,0.0,0.00,0.00
2022-10-15,26.5,33.0,19.5,22.8,30.8,15.8,0.00,20.3,34.9,149,21.08,0.0,0.00,0.00
2022-10-16,26.7,33.6,20.5,22.8,30.9,15.8,0.00,19.6,33.8,161,21.05,0.0,0.00,0.00
2022-10-17,26.3,33.3,20.0,22.3,30.1,15.8,0.00,19.1,33.1,164,21.05,0.0,0.00,0.00
2022-10-18,25.7,32.8,17.9,22.0,30.3,13.5,0.00,14.6,27.4,174,20.58,0.0,0.00,0.00
2022-10-19,26.6,33.0,18.6,23.2,30.6,15.1,0.00,12.6,20.2,149,20.78,0.0,0.00,0.00
2022-10-20,25.8,33.3,17.2,21.8,30.7,13.3,0.00,18.5,30.6,191,20.67,0.0,0.00,0.00
2022-10-21,25.8,33.5,18.6,21.5,30.3,13.8,0.00,19.3,33.5,183,20.50,0.0,0.00,0.00
2022-10-22,25.4,32.7,18.5,21.1,29.2,14.1,0.00,19.4,33.8,164,20.29,0.0,0.00,0.00
2022-10-23,25.1,32.4,18.8,21.0,29.3,14.2,0.00,20.2,34.2,166,20.07,0.0,0.00,0.00
2022-10-24,25.3,32.7,17.9,21.6,30.4,13.9,0.00,15.0,25.6,164,19.91,0.0,0.00,0.00
2022-10-25,25.4,32.8,17.2,21.7,30.3,13.5,0.00,15.5,22.7,136,19.74,0.0,0.00,0.00
2022-10-26,25.4,32.0,18.5,21.1,28.5,14.3,0.00,19.6,32.0,143,19.56,0.0,0.00,0.00
2022-10-27,25.0,31.7,18.5,20.8,28.7,13.9,0.00,19.1,33.1,154,18.71,0.0,0.00,0.00
2022-10-28,25.2,32.5,18.8,20.9,29.1,13.9,0.00,19.7,33.5,182,18.52,0.0,0.00,0.00
2022-10-29,25.1,32.5,18.1,20.8,29.6,13.4,0.00,19.5,27.7,172,19.33,0.0,0.00,0.00
2022-10-30,24.9,32.3,17.9,20.8,29.6,13.2,0.00,14.9,24.1,173,19.25,0.0,0.00,0.00
2022-10-31,25.0,32.5,17.8,20.6,28.9,13.2,0.00,20.8,34.9,180,19.06,0.0,0.00,0.00
2022-11-01,25.7,32.8,19.4,21.5,29.2,14.9,0.00,22.7,37.4,186,18.42,0.0,0.00,0.00
2022-11-02,25.8,32.0,20.3,22.0,28.2,16.5,0.00,27.4,43.9,188,18.18,0.0,0.00,0.00
2022-11-03,24.9,30.5,20.5,21.6,27.3,17.5,0.00,24.1,38.2,272,17.70,0.0,0.00,0.00
2022-11-04,22.0,26.9,17.5,19.9,24.7,15.9,0.00,22.2,36.7,73,17.60,0.0,0.00,0.00
2022-11-05,23.8,29.4,18.4,20.9,26.4,16.0,0.00,26.6,43.2,136,16.77,0.0,0.00,0.00
2022-11-06,25.2,31.9,20.3,21.9,27.2,17.5,0.00,29.3,46.1,203,17.60,0.0,0.00,0.00
2022-11-07,23.5,30.8,16.6,20.4,27.1,12.9,0.00,14.9,24.5,311,17.85,0.0,0.00,0.00
2022-11-08,24.7,32.0,17.6,21.5,27.9,13.8,0.00,24.9,38.9,232,17.22,0.0,0.00,0.00
2022-11-09,23.4,29.2,17.4,20.6,27.3,13.9,0.00,17.4,31.0,48,17.45,0.0,0.00,0.00
2022-11-10,25.6,32.9,19.2,20.9,27.9,15.0,0.00,27.1,43.2,160,17.06,0.0,0.00,0.00
2022-11-11,25.2,30.8,19.3,20.6,26.0,15.9,0.00,28.1,44.6,171,12.91,0.0,0.00,0.00
2022-11-12,24.4,30.0,18.8,20.5,26.0,15.0,0.00,24.5,40.0,171,16.82,0.0,0.00,0.00
2022-11-13,23.9,29.6,18.5,21.0,27.8,15.4,0.00,18.3,28.4,164,16.85,0.0,0.00,0.00
2022-11-14,23.8,30.4,17.6,20.3,26.9,14.0,0.00,25.0,40.7,169,16.78,0.0,0.00,0.00
2022-11-15,24.1,30.2,18.9,19.7,25.8,14.2,0.00,28.7,45.4,176,16.79,0.0,0.00,0.00
2022-11-16,23.6,30.0,18.0,18.8,25.0,13.6,0.00,33.9,52.6,182,16.89,0.0,0.00,0.00
2022-11-17,23.2,30.0,17.3,19.0,25.5,14.0,0.00,27.0,43.6,183,13.82,0.0,0.00,0.00
2022-11-18,22.6,28.0,17.8,19.8,26.5,14.6,0.00,22.7,32.4,117,16.32,0.0,0.00,0.00
2022-11-19,20.7,26.9,15.8,18.3,24.7,13.4,0.00,28.7,42.1,84,16.08,0.0,0.00,0.00
2022-11-20,17.9,22.8,14.1,14.6,19.5,10.8,0.00,22.5,34.9,49,15.06,0.0,0.00,0.00
2022-11-21,17.3,23.2,11.9,14.8,20.3,9.9,0.10,12.2,23.4,18,14.86,1.0,0.10,0.00
2022-11-22,18.1,24.2,12.0,15.9,23.1,9.4,0.00,16.0,22.3,84,16.11,0.0,0.00,0.00
2022-11-23,19.2,26.3,12.6,15.7,23.6,8.4,0.00,17.9,31.0,148,16.12,0.0,0.00,0.00
2022-11-24,20.0,26.0,14.8,15.5,20.4,11.0,0.00,25.7,41.0,160,13.08,0.0,0.00,0.00
2022-11-25,22.2,28.0,17.8,18.4,23.5,12.4,0.00,27.3,43.6,191,15.48,0.0,0.00,0.00
2022-11-26,22.8,28.6,17.4,19.1,25.4,13.8,0.00,20.8,34.9,170,15.78,0.0,0.00,0.00
2022-11-27,21.8,28.0,16.4,18.6,24.8,13.5,0.00,17.9,30.6,151,15.87,0.0,0.00,0.00
2022-11-28,21.0,27.1,15.6,16.9,22.5,11.9,0.00,21.9,36.4,152,15.28,0.0,0.00,0.00
2022-11-29,20.6,25.8,16.2,15.9,20.4,11.7,0.00,24.0,38.5,153,12.19,0.0,0.00,0.00
2022-11-30,21.3,27.8,15.4,17.3,24.0,11.4,0.00,23.8,39.2,164,14.37,0.0,0.00,0.00
2022-12-01,21.5,27.1,16.1,18.1,24.7,12.5,0.00,19.9,28.4,165,14.66,0.0,0.00,0.00
2022-12-02,20.0,27.0,13.4,16.9,23.7,10.6,0.00,16.3,23.0,108,15.20,0.0,0.00,0.00
2022-12-03,21.0,27.9,15.1,16.8,23.4,11.1,0.00,22.8,37.4,172,15.44,0.0,0.00,0.00
2022-12-04,20.9,27.3,15.4,16.5,22.5,11.0,0.00,25.1,41.0,182,15.44,0.0,0.00,0.00
2022-12-05,21.8,27.5,17.6,17.4,22.8,12.8,0.00,26.6,42.8,189,13.91,0.0,0.00,0.00
2022-12-06,21.1,27.0,16.8,17.5,23.9,13.0,0.00,24.2,34.9,196,14.55,0.0,0.00,0.00
2022-12-07,18.3,22.8,14.4,17.4,21.9,13.6,0.70,18.6,31.7,38,12.18,3.0,0.70,0.00
2022-12-08,17.8,22.8,14.1,16.2,21.6,12.7,0.00,25.1,38.2,67,13.09,0.0,0.00,0.00
2022-12-09,16.3,21.5,12.8,13.8,19.9,9.3,1.60,24.4,37.8,74,10.74,1.0,1.60,0.00
2022-12-10,13.1,16.6,10.5,11.4,15.9,8.0,17.70,20.9,31.0,77,13.79,9.0,17.70,0.00
2022-12-11,12.4,17.4,8.4,10.4,15.6,6.4,0.00,14.4,21.6,120,15.28,0.0,0.00,0.00
2022-12-12,14.0,19.4,10.1,11.4,16.7,7.4,0.00,18.2,29.2,150,14.89,0.0,0.00,0.00
2022-12-13,16.2,23.0,12.1,13.3,20.9,8.0,0.00,22.0,31.7,172,14.96,0.0,0.00,0.00
2022-12-14,17.1,23.9,13.1,14.0,22.8,8.7,0.00,23.8,33.8,171,14.10,0.0,0.00,0.00
2022-12-15,17.9,24.9,12.9,15.5,23.4,9.9,0.00,22.4,31.7,204,14.32,0.0,0.00,0.00
2022-12-16,15.9,21.0,12.8,14.1,19.0,10.5,0.00,16.8,27.0,12,14.13,0.0,0.00,0.00
2022-12-17,14.0,18.5,10.5,12.4,17.0,9.1,0.00,16.4,26.6,51,13.53,0.0,0.00,0.00
2022-12-18,13.2,18.5,9.4,11.6,17.4,7.2,0.00,11.0,18.0,47,14.89,0.0,0.00,0.00
2022-12-19,12.4,18.2,8.1,10.7,16.7,6.1,0.00,10.7,14.8,73,15.05,0.0,0.00,0.00
2022-12-20,13.4,20.4,7.8,10.7,18.5,4.7,0.00,14.5,25.2,123,15.09,0.0,0.00,0.00
2022-12-21,15.2,22.0,9.8,11.7,18.8,5.9,0.00,20.8,31.7,149,15.10,0.0,0.00,0.00
2022-12-22,16.0,21.5,12.4,11.8,17.5,7.3,0.00,23.8,34.2,166,7.83,0.0,0.00,0.00
2022-12-23,18.3,23.8,14.7,12.8,16.8,8.4,0.30,42.9,64.1,184,10.81,3.0,0.30,0.00
2022-12-24,13.7,18.0,10.1,11.7,15.4,7.5,0.00,16.7,28.1,289,14.97,0.0,0.00,0.00
2022-12-25,12.8,18.0,7.8,10.5,16.1,5.2,0.00,15.8,23.4,92,15.08,0.0,0.00,0.00
2022-12-26,14.2,19.8,10.3,10.6,16.0,6.8,0.80,22.8,36.4,152,15.07,3.0,0.80,0.00
2022-12-27,12.2,18.0,7.8,7.7,12.0,3.8,0.00,33.8,51.8,279,13.77,0.0,0.00,0.00
2022-12-28,9.5,14.4,5.2,5.7,10.5,1.8,0.00,20.3,34.9,351,15.34,0.0,0.00,0.00
2022-12-29,9.3,15.1,4.2,5.9,11.3,1.1,0.00,15.9,25.9,80,15.41,0.0,0.00,0.00
2022-12-30,9.5,10.7,7.3,5.9,8.3,3.3,8.20,18.2,27.0,118,3.76,12.0,8.20,0.00
2022-12-31,11.2,15.5,7.9,9.0,13.0,5.0,4.30,19.8,31.7,124,12.63,9.0,4.30,0.00
2023-01-01,11.5,14.7,9.4,9.4,12.7,7.3,0.20,18.4,26.6,105,9.04,2.0,0.20,0.00
2023-01-02,11.1,13.2,9.2,9.0,11.7,7.1,10.30,15.2,27.7,107,5.39,16.0,10.30,0.00
2023-01-03,13.2,16.6,11.1,10.8,14.2,8.9,2.00,24.5,36.4,146,8.94,7.0,2.00,0.00
2023-01-04,14.3,18.3,11.4,12.3,18.0,8.0,33.20,32.9,49.0,177,10.59,14.0,33.20,0.00
2023-01-05,12.5,15.0,9.4,10.7,13.8,6.7,5.90,20.2,29.5,308,7.35,9.0,5.90,0.00
2023-01-06,10.4,12.2,8.9,8.6,10.1,7.0,3.30,14.8,26.6,57,6.48,8.0,3.30,0.00
2023-01-07,11.4,15.1,8.4,10.4,14.8,7.0,0.00,11.4,17.6,14,13.45,0.0,0.00,0.00
2023-01-08,12.0,16.4,7.4,10.3,15.0,5.4,0.00,19.9,28.8,119,11.04,0.0,0.00,0.00
2023-01-09,15.3,18.5,12.2,12.4,15.5,9.9,0.80,36.6,54.7,183,10.61,4.0,0.80,0.00
2023-01-10,11.6,15.6,6.9,9.0,13.5,4.1,0.30,22.5,36.4,331,15.67,2.0,0.30,0.00
2023-01-11,8.0,10.4,5.8,5.1,7.8,2.6,0.00,18.1,29.9,40,6.58,0.0,0.00,0.00
2023-01-12,9.1,12.5,6.9,6.0,8.9,4.0,0.00,19.0,28.8,106,6.22,0.0,0.00,0.00
2023-01-13,10.7,15.7,6.9,7.4,12.6,3.6,1.20,24.1,37.4,155,11.37,3.0,1.20,0.00
2023-01-14,13.4,18.9,9.8,11.3,17.7,6.2,18.90,22.8,36.0,167,10.26,8.0,18.90,0.00
2023-01-15,15.3,19.3,12.4,14.9,19.3,10.8,2.50,16.0,23.0,221,12.94,8.0,2.50,0.00
2023-01-16,15.5,20.3,11.1,14.3,19.1,9.9,0.10,25.8,40.7,138,12.85,1.0,0.10,0.00
2023-01-17,14.1,16.4,9.1,11.3,14.7,7.1,4.50,32.1,48.2,301,15.98,4.0,4.50,0.00
2023-01-18,9.2,14.0,6.2,6.6,11.1,3.4,0.00,18.1,29.9,352,16.10,0.0,0.00,0.00
2023-01-19,8.7,14.6,4.2,6.1,12.4,1.1,0.00,13.0,23.4,30,16.73,0.0,0.00,0.00
2023-01-20,9.9,15.8,5.4,7.4,13.7,2.7,0.00,13.0,23.8,110,16.28,0.0,0.00,0.00
2023-01-21,12.0,18.1,7.6,9.4,15.8,4.5,0.00,18.3,30.2,147,16.00,0.0,0.00,0.00
2023-01-22,12.9,18.9,9.1,10.2,16.7,5.8,0.00,19.1,31.7,148,12.73,0.0,0.00,0.00
2023-01-23,13.4,18.7,9.6,10.8,15.7,6.9,0.00,20.6,32.8,130,12.77,0.0,0.00,0.00
2023-01-24,13.6,18.0,10.4,11.7,17.0,8.0,1.60,16.9,27.7,138,13.39,6.0,1.60,0.00
2023-01-25,12.3,16.0,9.4,10.7,14.7,7.3,4.30,14.5,26.3,113,11.88,6.0,4.30,0.00
2023-01-26,12.0,15.8,9.4,10.4,14.4,6.7,1.50,18.7,27.0,45,8.72,8.0,1.50,0.00
2023-01-27,10.2,14.1,6.9,8.0,12.6,4.4,0.00,15.1,28.1,80,15.65,0.0,0.00,0.00
2023-01-28,9.6,15.6,5.0,7.2,13.5,2.2,0.00,15.3,27.4,136,17.34,0.0,0.00,0.00
2023-01-29,12.7,20.0,7.2,10.3,18.3,4.1,0.00,16.2,27.4,193,17.29,0.0,0.00,0.00
2023-01-30,14.7,22.8,9.0,11.8,20.8,5.4,0.00,21.7,31.7,184,17.25,0.0,0.00,0.00
2023-01-31,18.4,25.9,12.9,14.9,22.0,8.7,0.00,30.1,44.6,210,17.11,0.0,0.00,0.00
2023-02-01,16.5,22.1,10.9,15.8,21.9,10.1,0.00,16.8,28.1,354,16.28,0.0,0.00,0.00
2023-02-02,13.9,19.0,9.8,10.8,14.9,6.4,0.00,22.8,37.4,309,17.84,0.0,0.00,0.00
2023-02-03,11.1,15.8,7.1,7.5,12.4,3.7,0.00,23.1,37.8,51,17.70,0.0,0.00,0.00
